Date,VT(e),Ti,Te,RR,I:E,PEEP,PIP,O2,RSD_VT,RSD_RR,RSD_IE,RSD_PEEP,RSD_PIP,RSD_O2
2024-11-22 20:36:08,586.0,1.02,4.04,11.9,1:3.97,5.36,13.38,20.7,7.21,0.98,1.7,2.84,5.42,0.88
2024-11-22 20:36:18,586.0,1.03,4.04,11.8,1:3.93,5.47,13.36,20.7,7.21,0.98,1.7,2.84,5.42,0.88
2024-11-22 20:36:27,624.0,1.01,4.04,11.9,1:3.99,5.44,14.23,20.7,7.21,0.98,1.7,2.84,5.42,0.88
2024-11-22 20:36:36,597.0,1.02,4.04,11.8,1:3.94,5.53,13.58,20.7,7.21,0.98,1.7,2.84,5.42,0.88
2024-11-22 20:36:45,609.0,1.01,4.04,11.9,1:3.98,5.59,13.82,20.7,7.21,0.98,1.7,2.85,5.41,0.88
2024-11-22 20:36:54,624.0,1.02,4.06,11.8,1:3.97,5.54,14.2,20.7,7.21,0.98,1.7,2.85,5.41,0.88
2024-11-22 20:37:03,604.0,1.03,4.06,11.8,1:3.95,5.52,13.73,20.7,7.21,0.98,1.7,2.85,5.41,0.88
2024-11-22 20:37:13,702.0,1.02,4.04,11.9,1:3.94,5.63,15.72,20.7,7.21,0.98,1.7,2.85,5.42,0.88
2024-11-22 20:37:22,624.0,1.01,4.04,11.9,1:4.01,5.5,14.17,20.7,7.21,0.98,1.7,2.86,5.42,0.88
2024-11-22 20:37:31,577.0,1.03,4.04,11.8,1:3.92,5.45,13.37,20.7,7.21,0.98,1.7,2.86,5.42,0.88
2024-11-22 20:37:40,656.0,1.02,4.04,11.9,1:3.97,5.38,14.75,20.7,7.21,0.98,1.7,2.86,5.42,0.88
2024-11-22 20:37:48,607.0,1.03,4.04,11.8,1:3.94,5.55,13.93,20.7,7.21,0.98,1.7,2.86,5.42,0.88
2024-11-22 20:37:58,628.0,1.03,4.04,11.8,1:3.92,5.57,14.18,20.7,7.21,0.98,1.69,2.86,5.42,0.88
2024-11-22 20:38:06,567.0,1.03,4.04,11.8,1:3.93,5.44,13.15,20.7,7.21,0.98,1.69,2.86,5.41,0.88
2024-11-22 20:38:15,598.0,1.03,4.05,11.8,1:3.95,5.45,13.57,20.7,7.2,0.98,1.69,2.86,5.41,0.88
2024-11-22 20:38:24,626.0,1.02,4.04,11.9,1:3.97,5.46,14.18,20.7,7.2,0.98,1.69,2.86,5.41,0.88
2024-11-22 20:38:33,612.0,1.02,4.04,11.9,1:3.94,5.46,13.99,20.7,7.2,0.98,1.69,2.86,5.41,0.88
2024-11-22 20:38:43,612.0,1.02,4.04,11.9,1:3.95,5.44,13.89,20.7,7.2,0.98,1.69,2.86,5.41,0.88
2024-11-22 20:38:52,605.0,1.03,4.04,11.8,1:3.92,5.54,13.78,20.7,7.2,0.98,1.69,2.87,5.41,0.88
2024-11-22 20:39:01,715.0,1.03,4.04,11.8,1:3.91,5.52,15.81,20.7,7.21,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:39:11,597.0,1.02,4.04,11.9,1:3.94,5.47,13.6,20.7,7.2,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:39:21,660.0,1.02,4.04,11.8,1:3.94,5.65,14.7,20.7,7.2,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:39:30,685.0,1.03,4.04,11.8,1:3.91,5.51,15.25,20.7,7.21,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:39:39,583.0,1.02,4.04,11.9,1:3.96,5.53,13.48,20.7,7.21,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:39:48,584.0,1.02,4.04,11.9,1:3.96,5.47,13.42,20.7,7.21,0.98,1.69,2.88,5.42,0.88
2024-11-22 20:39:57,540.0,1.03,4.06,11.8,1:3.95,5.38,12.78,20.7,7.21,0.98,1.69,2.87,5.42,0.88
2024-11-22 20:40:06,582.0,1.02,4.04,11.9,1:3.97,5.5,13.27,20.7,7.21,0.98,1.69,2.88,5.42,0.88
2024-11-22 20:40:16,518.0,1.01,4.04,11.9,1:4.00,5.3,12.52,20.7,7.21,0.98,1.69,2.88,5.42,0.88
2024-11-22 20:40:25,586.0,1.02,4.04,11.9,1:3.95,5.44,13.53,20.7,7.21,0.98,1.69,2.88,5.42,0.88
2024-11-22 20:40:34,601.0,1.03,4.04,11.8,1:3.93,5.57,13.55,20.7,7.21,0.98,1.69,2.88,5.42,0.88
2024-11-22 20:40:43,577.0,1.03,4.04,11.8,1:3.93,5.49,13.47,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:40:53,616.0,1.02,4.04,11.9,1:3.95,5.48,13.98,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:02,509.0,1.01,4.05,11.8,1:3.99,5.35,12.19,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:11,552.0,1.02,4.04,11.9,1:3.96,5.51,12.9,20.7,7.22,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:20,588.0,1.02,4.04,11.9,1:3.97,5.38,13.45,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:30,583.0,1.03,4.04,11.8,1:3.92,5.48,13.43,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:39,606.0,1.02,4.04,11.9,1:3.94,5.53,13.77,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:48,597.0,1.02,4.04,11.9,1:3.95,5.33,13.78,20.7,7.21,0.97,1.69,2.88,5.42,0.88
2024-11-22 20:41:57,603.0,1.02,4.04,11.9,1:3.96,5.61,13.74,20.7,7.21,0.97,1.69,2.89,5.42,0.88
2024-11-22 20:42:06,552.0,1.02,4.04,11.9,1:3.95,5.55,12.91,20.7,7.21,0.97,1.69,2.89,5.42,0.88
2024-11-22 20:42:15,615.0,1.01,4.04,11.9,1:3.98,5.6,14.01,20.7,7.21,0.97,1.69,2.89,5.42,0.88
2024-11-22 20:42:24,640.0,1.02,4.04,11.9,1:3.95,5.57,14.44,20.7,7.21,0.97,1.68,2.89,5.42,0.88
2024-11-22 20:42:33,584.0,1.03,4.05,11.8,1:3.94,5.52,13.62,20.7,7.21,0.97,1.68,2.89,5.41,0.88
2024-11-22 20:42:42,535.0,1.02,4.05,11.8,1:3.95,5.48,12.67,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:42:51,615.0,1.02,4.04,11.8,1:3.95,5.56,13.86,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:01,538.0,1.03,4.04,11.8,1:3.93,5.46,12.67,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:10,679.0,1.03,4.04,11.8,1:3.92,5.47,14.93,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:20,585.0,1.03,4.04,11.8,1:3.93,5.44,13.57,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:29,600.0,1.03,4.04,11.8,1:3.92,5.43,13.79,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:38,593.0,1.03,4.04,11.8,1:3.92,5.45,13.59,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:46,552.0,1.02,4.04,11.9,1:3.95,5.45,12.85,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:43:55,632.0,1.02,4.04,11.8,1:3.95,5.42,14.21,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:44:05,653.0,1.02,4.04,11.9,1:3.96,5.44,14.66,20.7,7.21,0.97,1.68,2.9,5.42,0.88
2024-11-22 20:44:14,622.0,1.02,4.04,11.9,1:3.96,5.48,14.21,20.7,7.21,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:44:23,624.0,1.02,4.04,11.9,1:3.96,5.4,14.05,20.7,7.21,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:44:32,643.0,1.02,4.05,11.8,1:3.97,5.47,14.39,20.7,7.21,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:44:41,611.0,1.02,4.04,11.9,1:3.94,5.44,13.92,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:44:50,562.0,1.02,4.04,11.9,1:3.94,5.41,13.13,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:45:00,581.0,1.03,4.04,11.8,1:3.92,5.45,13.41,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:45:09,608.0,1.02,4.04,11.9,1:3.96,5.37,13.84,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:45:18,643.0,1.02,4.04,11.9,1:3.95,5.48,14.36,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:45:27,604.0,1.03,4.04,11.8,1:3.91,5.43,13.83,20.7,7.2,0.97,1.68,2.9,5.41,0.88
2024-11-22 20:45:36,582.0,1.02,4.04,11.8,1:3.94,5.54,13.44,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:45:45,586.0,1.02,4.04,11.9,1:3.94,5.5,13.58,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:45:54,581.0,1.03,4.05,11.8,1:3.94,5.45,13.49,20.7,7.2,0.97,1.68,2.91,5.4,0.88
2024-11-22 20:46:03,531.0,1.02,4.04,11.9,1:3.97,5.41,12.64,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:46:12,690.0,1.03,4.05,11.8,1:3.93,5.47,15.28,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:46:21,600.0,1.03,4.04,11.8,1:3.93,5.51,13.61,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:46:30,614.0,1.02,4.04,11.9,1:3.97,5.4,13.97,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:46:39,614.0,1.01,4.04,11.9,1:3.98,5.51,13.85,20.7,7.2,0.97,1.68,2.91,5.41,0.88
2024-11-22 20:46:48,575.0,1.02,4.04,11.9,1:3.97,5.5,13.34,20.7,7.2,0.97,1.67,2.91,5.41,0.88
2024-11-22 20:46:57,584.0,1.02,4.06,11.8,1:3.96,5.35,13.33,20.7,7.2,0.97,1.67,2.91,5.41,0.88
2024-11-22 20:47:06,531.0,1.01,4.05,11.8,1:4.01,5.43,12.6,20.7,7.2,0.97,1.67,2.91,5.41,0.88
2024-11-22 20:47:16,619.0,1.03,4.04,11.8,1:3.93,5.56,14.03,20.7,7.2,0.97,1.67,2.91,5.41,0.88
2024-11-22 20:47:25,611.0,1.02,4.04,11.9,1:3.94,5.56,13.9,20.7,7.2,0.97,1.67,2.91,5.41,0.88
2024-11-22 20:47:34,578.0,1.03,4.04,11.8,1:3.90,5.36,13.27,20.7,7.2,0.97,1.67,2.91,5.4,0.88
2024-11-22 20:47:43,501.0,1.02,4.04,11.9,1:3.94,5.54,12.18,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:47:52,641.0,1.03,4.04,11.8,1:3.94,5.39,14.32,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:02,560.0,1.03,4.04,11.8,1:3.93,5.36,13.13,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:11,643.0,1.01,4.05,11.9,1:3.99,5.54,14.37,20.7,7.2,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:20,670.0,1.02,4.04,11.9,1:3.97,5.21,14.88,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:29,596.0,1.03,4.04,11.8,1:3.92,5.44,13.6,20.7,7.2,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:39,601.0,1.03,4.04,11.8,1:3.93,5.5,13.72,20.7,7.2,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:48,672.0,1.03,4.04,11.8,1:3.92,5.55,14.98,20.7,7.2,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:48:57,545.0,1.02,4.05,11.8,1:3.98,5.44,12.84,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:49:06,580.0,1.03,4.04,11.8,1:3.94,5.47,13.23,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:49:15,578.0,1.02,4.04,11.9,1:3.96,5.53,13.35,20.7,7.21,0.97,1.67,2.92,5.41,0.88
2024-11-22 20:49:24,606.0,1.04,4.04,11.8,1:3.89,5.55,13.87,20.7,7.2,0.96,1.67,2.92,5.41,0.88
2024-11-22 20:49:33,601.0,1.03,4.04,11.8,1:3.92,5.56,13.83,20.7,7.2,0.96,1.67,2.93,5.41,0.88
2024-11-22 20:49:43,625.0,1.01,4.04,11.9,1:4.00,5.64,14.18,20.7,7.2,0.96,1.67,2.93,5.4,0.88
2024-11-22 20:49:51,631.0,1.02,4.04,11.9,1:3.96,5.66,14.33,20.7,7.2,0.96,1.67,2.93,5.4,0.88
2024-11-22 20:50:00,671.0,1.02,4.04,11.9,1:3.95,5.61,15.01,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:50:09,582.0,1.02,4.04,11.8,1:3.96,5.44,13.5,20.7,7.2,0.96,1.67,2.94,5.4,0.88
2024-11-22 20:50:19,590.0,1.01,4.04,11.9,1:3.98,5.38,13.56,20.7,7.2,0.96,1.67,2.94,5.4,0.88
2024-11-22 20:50:27,681.0,1.01,4.04,11.9,1:4.01,5.55,15.2,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:50:36,683.0,1.02,4.05,11.8,1:3.96,5.55,15.16,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:50:46,588.0,1.03,4.04,11.8,1:3.92,5.42,13.6,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:50:55,636.0,1.02,4.04,11.9,1:3.96,5.59,14.41,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:51:04,587.0,1.02,4.04,11.9,1:3.94,5.47,13.55,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:51:13,604.0,1.01,4.04,11.9,1:3.98,5.61,13.84,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:51:22,607.0,1.02,4.04,11.8,1:3.95,5.45,13.81,20.7,7.2,0.96,1.67,2.94,5.4,0.88
2024-11-22 20:51:31,520.0,1.03,4.04,11.8,1:3.93,5.15,12.41,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:51:40,563.0,1.03,4.06,11.8,1:3.94,5.41,13.09,20.7,7.2,0.96,1.67,2.94,5.41,0.88
2024-11-22 20:51:50,578.0,1.03,4.04,11.8,1:3.92,5.46,13.3,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:51:59,651.0,1.03,4.04,11.8,1:3.93,5.58,14.61,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:52:08,669.0,1.02,4.04,11.9,1:3.97,5.55,14.99,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:52:17,594.0,1.03,4.04,11.8,1:3.94,5.56,13.67,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:52:27,634.0,1.01,4.04,11.9,1:3.98,5.39,14.38,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:52:35,577.0,1.02,4.04,11.9,1:3.94,5.48,13.38,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:52:45,605.0,1.03,4.04,11.8,1:3.93,5.56,13.85,20.7,7.2,0.96,1.66,2.95,5.4,0.88
2024-11-22 20:52:54,683.0,1.02,4.04,11.9,1:3.96,5.54,15.22,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:53:03,566.0,1.02,4.04,11.9,1:3.95,5.49,13.25,20.7,7.2,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:53:12,549.0,1.03,4.05,11.8,1:3.93,5.33,12.8,20.7,7.2,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:53:21,539.0,1.02,4.04,11.9,1:3.94,5.43,12.65,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:53:30,563.0,1.03,4.04,11.8,1:3.93,5.39,13.14,20.7,7.21,0.96,1.66,2.95,5.41,0.88
2024-11-22 20:53:39,655.0,1.03,4.04,11.8,1:3.93,5.58,14.69,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:53:49,584.0,1.02,4.04,11.9,1:3.95,5.54,13.44,20.7,7.2,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:53:57,658.0,1.01,4.04,11.9,1:3.99,5.55,14.74,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:54:07,670.0,1.02,4.04,11.9,1:3.94,5.59,14.95,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:54:16,547.0,1.03,4.04,11.8,1:3.94,5.49,12.84,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:54:25,574.0,1.03,4.04,11.8,1:3.93,5.43,13.28,20.7,7.21,0.96,1.66,2.96,5.41,0.88
2024-11-22 20:54:34,647.0,1.02,4.04,11.9,1:3.97,5.56,14.38,20.7,7.21,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:54:44,592.0,1.03,4.05,11.8,1:3.95,5.54,13.58,20.7,7.21,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:54:53,647.0,1.02,4.05,11.8,1:3.95,5.43,14.53,20.7,7.21,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:03,591.0,1.03,4.04,11.8,1:3.94,5.54,13.6,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:11,646.0,1.02,4.04,11.9,1:3.96,5.38,14.56,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:21,637.0,1.03,4.04,11.8,1:3.94,5.51,14.33,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:29,650.0,1.02,4.04,11.9,1:3.96,5.52,14.66,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:39,570.0,1.03,4.05,11.8,1:3.93,5.29,13.25,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:48,674.0,1.02,4.04,11.9,1:3.97,5.58,15.14,20.7,7.2,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:55:57,536.0,1.03,4.04,11.8,1:3.92,5.43,12.69,20.7,7.21,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:56:06,655.0,1.03,4.04,11.8,1:3.94,5.58,14.72,20.7,7.21,0.96,1.66,2.97,5.41,0.88
2024-11-22 20:56:16,615.0,1.02,4.05,11.8,1:3.96,5.38,13.97,20.7,7.21,0.96,1.65,2.97,5.41,0.88
2024-11-22 20:56:25,586.0,1.03,4.04,11.8,1:3.92,5.55,13.45,20.7,7.2,0.96,1.65,2.97,5.41,0.88
2024-11-22 20:56:34,628.0,1.03,4.04,11.8,1:3.93,5.49,14.27,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:56:43,614.0,1.03,4.04,11.8,1:3.90,5.53,13.93,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:56:52,560.0,1.03,4.05,11.8,1:3.93,5.39,13.09,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:02,610.0,1.02,4.04,11.9,1:3.97,5.41,13.91,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:11,512.0,1.02,4.04,11.9,1:3.96,5.33,12.23,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:20,648.0,1.03,4.04,11.8,1:3.93,5.54,14.48,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:29,619.0,1.02,4.05,11.8,1:3.97,5.45,14.01,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:39,566.0,1.02,4.04,11.9,1:3.95,5.45,13.19,20.7,7.2,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:48,673.0,1.03,4.05,11.8,1:3.92,5.38,14.86,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:57:57,554.0,1.03,4.04,11.8,1:3.93,5.45,12.89,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:58:06,578.0,1.02,4.04,11.9,1:3.97,5.47,13.28,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:58:16,562.0,1.02,4.04,11.8,1:3.94,5.52,13.18,20.7,7.21,0.96,1.65,2.98,5.41,0.88
2024-11-22 20:58:24,581.0,1.02,4.05,11.8,1:3.96,5.43,13.25,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:58:34,559.0,1.02,4.04,11.9,1:3.97,5.39,13.01,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:58:43,662.0,1.02,4.04,11.9,1:3.94,5.67,14.81,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:58:53,652.0,1.02,4.04,11.9,1:3.96,5.36,14.72,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:59:02,558.0,1.02,4.04,11.9,1:3.96,5.37,13.04,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:59:11,657.0,1.02,4.05,11.8,1:3.97,5.48,14.64,20.7,7.21,0.95,1.65,2.98,5.41,0.88
2024-11-22 20:59:21,669.0,1.02,4.04,11.9,1:3.96,5.58,14.89,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 20:59:30,614.0,1.03,4.04,11.8,1:3.94,5.46,14.03,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 20:59:39,539.0,1.02,4.04,11.9,1:3.97,5.31,12.8,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 20:59:48,554.0,1.02,4.04,11.9,1:3.95,5.51,12.87,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 20:59:57,586.0,1.03,4.04,11.8,1:3.94,5.61,13.47,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 21:00:06,507.0,1.02,4.04,11.8,1:3.95,5.23,12.24,20.7,7.22,0.95,1.65,2.99,5.42,0.88
2024-11-22 21:00:15,606.0,1.02,4.05,11.8,1:3.97,5.53,13.78,20.7,7.22,0.95,1.65,2.99,5.42,0.88
2024-11-22 21:00:24,630.0,1.02,4.04,11.9,1:3.95,5.51,14.2,20.7,7.21,0.95,1.65,2.99,5.42,0.88
2024-11-22 21:00:34,558.0,1.02,4.04,11.9,1:3.96,5.57,13.03,20.7,7.21,0.95,1.65,2.99,5.42,0.88
2024-11-22 21:00:43,627.0,1.03,4.04,11.8,1:3.94,5.57,14.11,20.7,7.21,0.95,1.65,2.99,5.41,0.88
2024-11-22 21:00:52,641.0,1.02,4.04,11.9,1:3.95,5.59,14.47,20.7,7.21,0.95,1.65,3.0,5.41,0.88
2024-11-22 21:01:01,522.0,1.02,4.04,11.9,1:3.97,5.41,12.51,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:10,548.0,1.02,4.04,11.9,1:3.95,5.48,12.86,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:19,582.0,1.03,4.04,11.8,1:3.93,5.42,13.39,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:28,532.0,1.02,4.04,11.9,1:3.96,5.4,12.48,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:37,664.0,1.03,4.03,11.9,1:3.93,5.44,14.85,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:46,591.0,1.01,4.04,11.9,1:3.99,5.54,13.67,20.6,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:01:55,630.0,1.02,4.04,11.9,1:3.94,5.5,14.35,20.7,7.22,0.95,1.64,3.0,5.42,0.88
2024-11-22 21:02:04,608.0,1.02,4.04,11.9,1:3.94,5.62,13.9,20.7,7.22,0.95,1.64,3.0,5.42,0.89
2024-11-22 21:02:13,634.0,1.02,4.04,11.9,1:3.96,5.55,14.28,20.7,7.22,0.95,1.64,3.0,5.42,0.89
2024-11-22 21:02:22,594.0,1.04,4.04,11.8,1:3.89,5.51,13.65,20.7,7.22,0.95,1.64,3.0,5.42,0.89
2024-11-22 21:02:32,609.0,1.02,4.04,11.9,1:3.95,5.46,13.8,20.6,7.21,0.95,1.64,3.0,5.41,0.89
2024-11-22 21:02:41,620.0,1.02,4.04,11.9,1:3.95,5.65,14.13,20.7,7.21,0.95,1.64,3.01,5.41,0.89
2024-11-22 21:02:51,539.0,1.03,4.04,11.8,1:3.94,5.56,12.64,20.7,7.22,0.95,1.64,3.01,5.42,0.89
2024-11-22 21:03:00,602.0,1.03,4.04,11.8,1:3.93,5.45,13.71,20.7,7.21,0.95,1.64,3.01,5.41,0.89
2024-11-22 21:03:09,617.0,1.02,4.04,11.9,1:3.94,5.44,14.09,20.7,7.21,0.95,1.64,3.01,5.41,0.89
2024-11-22 21:03:18,709.0,1.02,4.04,11.9,1:3.97,5.56,15.54,20.6,7.22,0.95,1.64,3.01,5.42,0.89
2024-11-22 21:03:27,635.0,1.02,4.04,11.9,1:3.97,5.69,14.29,20.6,7.22,0.95,1.64,3.01,5.42,0.89
2024-11-22 21:03:36,612.0,1.02,4.04,11.9,1:3.97,5.51,14.09,20.7,7.22,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:03:46,627.0,1.02,4.04,11.9,1:3.95,5.48,14.27,20.7,7.21,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:03:55,584.0,1.02,4.04,11.9,1:3.96,5.5,13.44,20.7,7.21,0.95,1.64,3.02,5.41,0.89
2024-11-22 21:04:04,620.0,1.02,4.04,11.9,1:3.97,5.52,14.11,20.7,7.21,0.95,1.64,3.02,5.41,0.89
2024-11-22 21:04:13,527.0,1.02,4.04,11.9,1:3.96,5.55,12.61,20.6,7.22,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:04:22,659.0,1.01,4.04,11.9,1:3.99,5.55,14.72,20.7,7.22,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:04:31,661.0,1.02,4.04,11.9,1:3.96,5.66,14.85,20.7,7.22,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:04:40,570.0,1.02,4.04,11.9,1:3.94,5.33,13.34,20.7,7.22,0.95,1.64,3.02,5.42,0.89
2024-11-22 21:04:49,520.0,1.02,4.04,11.9,1:3.97,5.61,12.34,20.7,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:04:59,552.0,1.01,4.04,11.9,1:3.98,5.48,13.03,20.6,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:05:08,644.0,1.02,4.04,11.9,1:3.94,5.54,14.58,20.7,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:05:17,616.0,1.01,4.04,11.9,1:3.99,5.63,14.2,20.7,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:05:27,560.0,1.02,4.04,11.9,1:3.97,5.56,13.05,20.7,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:05:36,624.0,1.02,4.04,11.9,1:3.97,5.64,14.19,20.7,7.22,0.95,1.64,3.03,5.42,0.89
2024-11-22 21:05:45,572.0,1.03,4.04,11.8,1:3.93,5.53,13.34,20.7,7.22,0.95,1.64,3.04,5.42,0.89
2024-11-22 21:05:55,647.0,1.01,4.04,11.9,1:3.99,5.44,14.62,20.6,7.22,0.95,1.63,3.04,5.42,0.89
